sender,receiver,type,amount,fraud
948,809,TRANSFER,595.46,False
880,918,TRANSFER,208.99,False
456,929,TRANSFER,562.04,False
650,871,TRANSFER,549.03,False
359,320,TRANSFER,563.61,False
648,991,TRANSFER,412.04,False
747,990,TRANSFER,547.11,False
946,59,TRANSFER,580.1,False
949,77,TRANSFER,554.58,False
911,172,TRANSFER,6.37,False
911,990,TRANSFER,6.37,False
911,298,TRANSFER,6.37,False
911,464,TRANSFER,6.37,False
911,993,TRANSFER,6.37,False
911,872,TRANSFER,6.37,False
911,113,TRANSFER,6.37,False
911,961,TRANSFER,6.37,False
911,510,TRANSFER,6.37,False
911,489,TRANSFER,6.37,False
911,665,TRANSFER,6.37,False
911,557,TRANSFER,6.37,False
911,502,TRANSFER,6.37,False
911,998,TRANSFER,6.37,False
911,349,TRANSFER,6.37,False
911,869,TRANSFER,6.37,False
911,627,TRANSFER,6.37,False
911,903,TRANSFER,6.37,False
797,962,TRANSFER,347.22,False
153,993,TRANSFER,535.23,False
722,567,TRANSFER,2234778.5,False
47,899,TRANSFER,513.5,False
746,496,TRANSFER,534.53,False
53,863,TRANSFER,464.01,False
457,751,TRANSFER,503.79,False
75,871,TRANSFER,108.98,False
75,852,TRANSFER,108.98,False
75,239,TRANSFER,108.98,False
75,822,TRANSFER,108.98,False
743,264,TRANSFER,504.89,False
444,431,TRANSFER,526.46,False
543,992,TRANSFER,426.45,False
255,870,TRANSFER,408.39,False
73,907,TRANSFER,165.66,False
73,730,TRANSFER,165.66,False
73,950,TRANSFER,165.66,False
73,618,TRANSFER,165.66,False
73,274,TRANSFER,165.66,False
847,907,TRANSFER,402.52,False
627,277,TRANSFER,1694509.5,False
753,350,TRANSFER,408.89,False
142,908,TRANSFER,420.17,False
845,394,TRANSFER,471.72,False
640,540,TRANSFER,533.65,False
586,840,TRANSFER,201.55,False
40,212,TRANSFER,400.23,False
52,200,TRANSFER,416.08,False
376,872,TRANSFER,133.05,False
376,566,TRANSFER,133.05,False
376,8,TRANSFER,133.05,False
376,208,TRANSFER,133.05,False
376,923,TRANSFER,133.05,False
376,182,TRANSFER,133.05,False
376,281,TRANSFER,133.05,False
756,909,TRANSFER,492.19,False
443,242,TRANSFER,493.44,False
844,351,TRANSFER,505.29,False
957,48,TRANSFER,404.14,False
158,992,TRANSFER,488.45,False
4,892,TRANSFER,75.56,False
4,864,TRANSFER,75.56,False
449,254,TRANSFER,557.71,False
26,250,TRANSFER,3242925.25,False
709,375,TRANSFER,14.58,False
709,35,TRANSFER,14.58,False
709,652,TRANSFER,14.58,False
709,897,TRANSFER,14.58,False
709,998,TRANSFER,14.58,False
709,987,TRANSFER,14.58,False
709,182,TRANSFER,14.58,False
709,319,TRANSFER,14.58,False
709,915,TRANSFER,14.58,False
709,174,TRANSFER,14.58,False
265,781,TRANSFER,158.71,False
265,658,TRANSFER,158.71,False
265,999,TRANSFER,158.71,False
265,790,TRANSFER,158.71,False
265,917,TRANSFER,158.71,False
878,354,TRANSFER,162.77,False
878,146,TRANSFER,162.77,False
878,894,TRANSFER,162.77,False
878,235,TRANSFER,162.77,False
878,356,TRANSFER,162.77,False
878,874,TRANSFER,162.77,False
878,996,TRANSFER,162.77,False
878,424,TRANSFER,162.77,False
878,843,TRANSFER,162.77,False
878,546,TRANSFER,162.77,False
878,405,TRANSFER,162.77,False
878,119,TRANSFER,162.77,False
878,736,TRANSFER,162.77,False
878,836,TRANSFER,162.77,False
878,924,TRANSFER,162.77,False
878,816,TRANSFER,162.77,False
59,864,TRANSFER,509.48,False
645,441,TRANSFER,538.94,False
78,877,TRANSFER,192.33,False
78,658,TRANSFER,192.33,False
78,307,TRANSFER,192.33,False
78,716,TRANSFER,192.33,False
659,440,TRANSFER,573.41,False
49,991,TRANSFER,593.51,False
248,552,TRANSFER,403.7,False
552,550,TRANSFER,527.39,False
45,894,TRANSFER,574.09,False
554,176,TRANSFER,488.95,False
157,484,TRANSFER,519.35,False
340,929,TRANSFER,430.26,False
953,907,TRANSFER,491.17,False
261,650,TRANSFER,164.0,False
261,970,TRANSFER,164.0,False
261,653,TRANSFER,164.0,False
261,687,TRANSFER,164.0,False
261,968,TRANSFER,164.0,False
261,814,TRANSFER,164.0,False
754,892,TRANSFER,586.84,False
692,58,TRANSFER,388.01,False
250,26,TRANSFER,536.2,False
298,563,TRANSFER,260.38,False
842,471,TRANSFER,421.6,False
344,980,TRANSFER,481.17,False
866,59,TRANSFER,134.32,False
866,361,TRANSFER,134.32,False
866,790,TRANSFER,134.32,False
866,263,TRANSFER,134.32,False
866,397,TRANSFER,134.32,False
866,860,TRANSFER,134.32,False
866,541,TRANSFER,134.32,False
866,797,TRANSFER,134.32,False
866,623,TRANSFER,134.32,False
866,833,TRANSFER,134.32,False
866,789,TRANSFER,134.32,False
866,999,TRANSFER,134.32,False
866,922,TRANSFER,134.32,False
866,934,TRANSFER,134.32,False
946,59,TRANSFER,580.1,False
346,993,TRANSFER,575.53,False
291,344,TRANSFER,294.79,False
994,907,TRANSFER,228.14,False
994,908,TRANSFER,228.14,False
994,393,TRANSFER,228.14,False
661,973,TRANSFER,174.19,False
661,798,TRANSFER,174.19,False
661,953,TRANSFER,174.19,False
661,966,TRANSFER,174.19,False
661,736,TRANSFER,174.19,False
661,417,TRANSFER,174.19,False
661,946,TRANSFER,174.19,False
661,394,TRANSFER,174.19,False
661,917,TRANSFER,174.19,False
848,383,TRANSFER,444.01,False
245,324,TRANSFER,469.41,False
558,797,TRANSFER,481.73,False
247,991,TRANSFER,455.67,False
750,287,TRANSFER,450.92,False
653,794,TRANSFER,405.1,False
350,753,TRANSFER,499.69,False
156,761,TRANSFER,450.14,False
854,58,TRANSFER,462.79,False
448,255,TRANSFER,524.4,False
949,77,TRANSFER,554.58,False
996,956,TRANSFER,18.96,True
151,179,TRANSFER,593.3,False
931,820,TRANSFER,4509290.0,False
945,808,TRANSFER,462.14,False
959,450,TRANSFER,406.85,False
730,821,TRANSFER,5498255.0,False
545,576,TRANSFER,415.57,False
801,929,TRANSFER,14.3,False
801,164,TRANSFER,14.3,False
801,880,TRANSFER,14.3,False
801,992,TRANSFER,14.3,False
801,970,TRANSFER,14.3,False
801,783,TRANSFER,14.3,False
801,685,TRANSFER,14.3,False
801,996,TRANSFER,14.3,False
801,865,TRANSFER,14.3,False
801,616,TRANSFER,14.3,False
801,638,TRANSFER,14.3,False
801,904,TRANSFER,14.3,False
801,619,TRANSFER,14.3,False
254,224,TRANSFER,581.96,False
591,992,TRANSFER,231.24,False
56,189,TRANSFER,421.8,False
751,783,TRANSFER,468.79,False
240,401,TRANSFER,558.46,False
952,45,TRANSFER,537.36,False
644,693,TRANSFER,495.33,False
883,390,TRANSFER,213.3,False
154,991,TRANSFER,569.08,False
648,991,TRANSFER,412.04,False
256,951,TRANSFER,549.83,False
102,929,TRANSFER,31.07,False
102,891,TRANSFER,31.07,False
102,127,TRANSFER,31.07,False
102,902,TRANSFER,31.07,False
352,880,TRANSFER,534.01,False
176,993,TRANSFER,135.22,False
176,554,TRANSFER,135.22,False
176,823,TRANSFER,135.22,False
176,703,TRANSFER,135.22,False
176,704,TRANSFER,135.22,False
548,264,TRANSFER,510.16,False
46,963,TRANSFER,438.2,False
553,583,TRANSFER,416.91,False
41,975,TRANSFER,498.72,False
380,594,TRANSFER,393.72,False
859,286,TRANSFER,564.34,False
241,128,TRANSFER,572.27,False
944,66,TRANSFER,478.51,False
357,760,TRANSFER,592.51,False
43,276,TRANSFER,448.77,False
774,254,TRANSFER,118.04,False
774,532,TRANSFER,118.04,False
774,885,TRANSFER,118.04,False
774,974,TRANSFER,118.04,False
774,998,TRANSFER,118.04,False
774,954,TRANSFER,118.04,False
774,290,TRANSFER,118.04,False
774,979,TRANSFER,118.04,False
774,409,TRANSFER,118.04,False
774,927,TRANSFER,118.04,False
144,572,TRANSFER,439.86,False
58,810,TRANSFER,541.3,False
950,69,TRANSFER,514.09,False
315,11,TRANSFER,26.41,False
315,819,TRANSFER,26.41,False
315,990,TRANSFER,26.41,False
315,476,TRANSFER,26.41,False
315,633,TRANSFER,26.41,False
315,977,TRANSFER,26.41,False
759,440,TRANSFER,561.79,False
209,15,TRANSFER,26.24,False
209,347,TRANSFER,26.24,False
209,888,TRANSFER,26.24,False
209,844,TRANSFER,26.24,False
209,859,TRANSFER,26.24,False
843,25,TRANSFER,566.78,False
48,999,TRANSFER,447.72,False
933,73,TRANSFER,3924936.0,False
846,808,TRANSFER,491.11,False
786,198,TRANSFER,288.35,False
149,992,TRANSFER,433.88,False
467,244,TRANSFER,193.42,False
467,432,TRANSFER,193.42,False
467,125,TRANSFER,193.42,False
467,985,TRANSFER,193.42,False
467,623,TRANSFER,193.42,False
467,181,TRANSFER,193.42,False
467,968,TRANSFER,193.42,False
651,13,TRANSFER,410.48,False
148,861,TRANSFER,583.7,False
171,586,TRANSFER,133.58,False
171,686,TRANSFER,133.58,False
171,996,TRANSFER,133.58,False
171,987,TRANSFER,133.58,False
171,627,TRANSFER,133.58,False
925,547,TRANSFER,4493767.0,False
259,720,TRANSFER,542.46,False
341,980,TRANSFER,597.73,False
44,353,TRANSFER,465.04,False
55,330,TRANSFER,586.57,False
353,44,TRANSFER,440.39,False
440,105,TRANSFER,498.05,False
145,783,TRANSFER,471.7,False
140,985,TRANSFER,500.73,False
550,990,TRANSFER,428.45,False
364,473,TRANSFER,184.22,False
364,980,TRANSFER,184.22,False
364,840,TRANSFER,184.22,False
364,787,TRANSFER,184.22,False
364,954,TRANSFER,184.22,False
364,834,TRANSFER,184.22,False
745,808,TRANSFER,440.32,False
349,366,TRANSFER,464.48,False
770,484,TRANSFER,142.69,False
770,981,TRANSFER,142.69,False
770,983,TRANSFER,142.69,False
770,600,TRANSFER,142.69,False
770,996,TRANSFER,142.69,False
770,425,TRANSFER,142.69,False
770,811,TRANSFER,142.69,False
770,923,TRANSFER,142.69,False
770,509,TRANSFER,142.69,False
770,450,TRANSFER,142.69,False
770,807,TRANSFER,142.69,False
758,994,TRANSFER,409.48,False
747,990,TRANSFER,547.11,False
551,991,TRANSFER,484.44,False
948,809,TRANSFER,595.46,False
283,410,TRANSFER,235.91,False
940,15,TRANSFER,547.09,False
249,809,TRANSFER,408.13,False
755,784,TRANSFER,414.47,False
51,984,TRANSFER,489.58,False
956,990,TRANSFER,499.2,False
191,620,TRANSFER,275.73,False
131,996,TRANSFER,24748.87,False
155,909,TRANSFER,468.45,False
141,331,TRANSFER,407.88,False
359,320,TRANSFER,563.61,False
954,693,TRANSFER,544.28,False
355,961,TRANSFER,443.75,False
541,990,TRANSFER,483.95,False
797,962,TRANSFER,347.22,False
518,462,TRANSFER,15.89,False
518,375,TRANSFER,15.89,False
518,993,TRANSFER,15.89,False
518,625,TRANSFER,15.89,False
518,51,TRANSFER,15.89,False
518,196,TRANSFER,15.89,False
518,928,TRANSFER,15.89,False
455,884,TRANSFER,536.2,False
776,441,TRANSFER,112.8,False
776,179,TRANSFER,112.8,False
776,336,TRANSFER,112.8,False
776,227,TRANSFER,112.8,False
776,778,TRANSFER,112.8,False
776,602,TRANSFER,112.8,False
776,779,TRANSFER,112.8,False
776,439,TRANSFER,112.8,False
776,371,TRANSFER,112.8,False
776,916,TRANSFER,112.8,False
776,197,TRANSFER,112.8,False
647,781,TRANSFER,530.4,False
358,299,TRANSFER,579.79,False
958,909,TRANSFER,547.98,False
57,396,TRANSFER,510.25,False
108,473,TRANSFER,45.39,False
108,220,TRANSFER,45.39,False
108,998,TRANSFER,45.39,False
108,999,TRANSFER,45.39,False
951,68,TRANSFER,452.48,False
868,495,TRANSFER,172.58,False
868,561,TRANSFER,172.58,False
868,671,TRANSFER,172.58,False
868,596,TRANSFER,172.58,False
868,576,TRANSFER,172.58,False
868,841,TRANSFER,172.58,False
868,688,TRANSFER,172.58,False
868,999,TRANSFER,172.58,False
868,207,TRANSFER,172.58,False
868,988,TRANSFER,172.58,False
868,835,TRANSFER,172.58,False
868,935,TRANSFER,172.58,False
868,825,TRANSFER,172.58,False
868,957,TRANSFER,172.58,False
147,908,TRANSFER,567.66,False
430,654,TRANSFER,3011592.0,False
656,909,TRANSFER,402.01,False
555,881,TRANSFER,473.85,False
740,495,TRANSFER,408.86,False
556,188,TRANSFER,589.78,False
345,991,TRANSFER,535.98,False
542,682,TRANSFER,409.25,False
533,131,TRANSFER,3265626.5,False
253,950,TRANSFER,587.69,False
749,144,TRANSFER,572.0,False
453,851,TRANSFER,583.38,False
383,682,TRANSFER,300.48,False
696,66,TRANSFER,246.8,False
587,660,TRANSFER,259.7,False
717,22,TRANSFER,16.55,False
717,321,TRANSFER,16.55,False
717,970,TRANSFER,16.55,False
717,972,TRANSFER,16.55,False
717,589,TRANSFER,16.55,False
717,952,TRANSFER,16.55,False
717,600,TRANSFER,16.55,False
717,936,TRANSFER,16.55,False
717,890,TRANSFER,16.55,False
643,771,TRANSFER,483.01,False
642,221,TRANSFER,494.52,False
943,34,TRANSFER,498.45,False
445,561,TRANSFER,467.57,False
243,584,TRANSFER,504.17,False
757,432,TRANSFER,544.91,False
450,550,TRANSFER,425.42,False
563,871,TRANSFER,129.33,False
563,652,TRANSFER,129.33,False
563,994,TRANSFER,129.33,False
563,853,TRANSFER,129.33,False
563,501,TRANSFER,129.33,False
563,227,TRANSFER,129.33,False
563,748,TRANSFER,129.33,False
563,804,TRANSFER,129.33,False
855,580,TRANSFER,569.55,False
42,865,TRANSFER,573.52,False
246,884,TRANSFER,574.36,False
152,474,TRANSFER,411.6,False
947,929,TRANSFER,510.08,False
895,790,TRANSFER,276.52,False
748,563,TRANSFER,462.45,False
459,962,TRANSFER,437.82,False
708,352,TRANSFER,13.53,False
708,773,TRANSFER,13.53,False
708,359,TRANSFER,13.53,False
708,777,TRANSFER,13.53,False
708,876,TRANSFER,13.53,False
708,899,TRANSFER,13.53,False
708,183,TRANSFER,13.53,False
708,62,TRANSFER,13.53,False
708,185,TRANSFER,13.53,False
708,21,TRANSFER,13.53,False
257,320,TRANSFER,540.26,False
452,411,TRANSFER,559.86,False
955,773,TRANSFER,480.76,False
269,819,TRANSFER,178.96,False
269,452,TRANSFER,178.96,False
269,23,TRANSFER,178.96,False
269,920,TRANSFER,178.96,False
269,998,TRANSFER,178.96,False
269,251,TRANSFER,178.96,False
850,907,TRANSFER,532.16,False
911,172,TRANSFER,6.37,False
911,990,TRANSFER,6.37,False
911,298,TRANSFER,6.37,False
911,464,TRANSFER,6.37,False
911,993,TRANSFER,6.37,False
911,872,TRANSFER,6.37,False
911,113,TRANSFER,6.37,False
911,961,TRANSFER,6.37,False
911,510,TRANSFER,6.37,False
911,489,TRANSFER,6.37,False
911,665,TRANSFER,6.37,False
911,557,TRANSFER,6.37,False
911,502,TRANSFER,6.37,False
911,998,TRANSFER,6.37,False
911,349,TRANSFER,6.37,False
911,869,TRANSFER,6.37,False
911,627,TRANSFER,6.37,False
911,903,TRANSFER,6.37,False
447,907,TRANSFER,536.51,False
657,166,TRANSFER,505.36,False
652,709,TRANSFER,524.22,False
54,531,TRANSFER,501.58,False
942,681,TRANSFER,453.97,False
649,165,TRANSFER,460.04,False
244,782,TRANSFER,530.15,False
223,465,TRANSFER,1633622.0,False
853,89,TRANSFER,496.17,False
242,443,TRANSFER,426.67,False
446,287,TRANSFER,424.85,False
980,491,TRANSFER,379.89,False
150,583,TRANSFER,534.53,False
650,871,TRANSFER,549.03,False
251,819,TRANSFER,511.67,False
851,590,TRANSFER,498.94,False
143,573,TRANSFER,597.65,False
742,892,TRANSFER,441.92,False
729,715,TRANSFER,4262835.0,False
836,694,TRANSFER,3153443.0,False
451,782,TRANSFER,582.35,False
343,665,TRANSFER,429.67,False
458,990,TRANSFER,557.09,False
252,473,TRANSFER,589.29,False
549,266,TRANSFER,548.17,False
852,919,TRANSFER,590.66,False
857,693,TRANSFER,520.85,False
268,696,TRANSFER,133.33,False
268,575,TRANSFER,133.33,False
268,512,TRANSFER,133.33,False
268,435,TRANSFER,133.33,False
268,976,TRANSFER,133.33,False
268,944,TRANSFER,133.33,False
938,82,TRANSFER,3330646.0,False
159,143,TRANSFER,434.95,False
813,180,TRANSFER,10.84,False
813,395,TRANSFER,10.84,False
813,494,TRANSFER,10.84,False
813,891,TRANSFER,10.84,False
813,286,TRANSFER,10.84,False
813,992,TRANSFER,10.84,False
813,981,TRANSFER,10.84,False
813,982,TRANSFER,10.84,False
813,899,TRANSFER,10.84,False
813,723,TRANSFER,10.84,False
813,935,TRANSFER,10.84,False
813,979,TRANSFER,10.84,False
813,959,TRANSFER,10.84,False
813,608,TRANSFER,10.84,False
153,993,TRANSFER,535.23,False
646,891,TRANSFER,463.64,False
540,660,TRANSFER,458.2,False
347,275,TRANSFER,499.07,False
624,977,TRANSFER,1890670.87,False
348,991,TRANSFER,583.4,False
856,270,TRANSFER,451.82,False
559,35,TRANSFER,483.45,False
507,980,TRANSFER,17.25,False
507,919,TRANSFER,17.25,False
507,962,TRANSFER,17.25,False
507,940,TRANSFER,17.25,False
507,765,TRANSFER,17.25,False
507,999,TRANSFER,17.25,False
507,944,TRANSFER,17.25,False
351,253,TRANSFER,499.73,False
840,295,TRANSFER,525.79,False
547,993,TRANSFER,484.04,False
875,474,TRANSFER,173.22,False
875,981,TRANSFER,173.22,False
875,971,TRANSFER,173.22,False
875,588,TRANSFER,173.22,False
875,996,TRANSFER,173.22,False
875,139,TRANSFER,173.22,False
875,999,TRANSFER,173.22,False
875,559,TRANSFER,173.22,False
875,417,TRANSFER,173.22,False
875,913,TRANSFER,173.22,False
875,979,TRANSFER,173.22,False
875,759,TRANSFER,173.22,False
875,805,TRANSFER,173.22,False
367,621,TRANSFER,180.71,False
367,237,TRANSFER,180.71,False
367,877,TRANSFER,180.71,False
367,769,TRANSFER,180.71,False
367,967,TRANSFER,180.71,False
367,419,TRANSFER,180.71,False
367,619,TRANSFER,180.71,False
607,484,TRANSFER,13.77,False
607,353,TRANSFER,13.77,False
607,872,TRANSFER,13.77,False
607,862,TRANSFER,13.77,False
607,624,TRANSFER,13.77,False
607,635,TRANSFER,13.77,False
607,108,TRANSFER,13.77,False
607,948,TRANSFER,13.77,False
741,809,TRANSFER,473.73,False
894,45,TRANSFER,349.45,False
356,341,TRANSFER,468.04,False
30,764,TRANSFER,78473.16,False
270,742,TRANSFER,171.85,False
270,613,TRANSFER,171.85,False
270,856,TRANSFER,171.85,False
270,638,TRANSFER,171.85,False
270,948,TRANSFER,171.85,False
270,581,TRANSFER,171.85,False
146,919,TRANSFER,546.32,False
546,634,TRANSFER,414.64,False
789,158,TRANSFER,252.19,False
354,983,TRANSFER,521.95,False
655,990,TRANSFER,577.71,False
385,198,TRANSFER,335.7,False
752,909,TRANSFER,542.5,False
641,211,TRANSFER,470.8,False
849,56,TRANSFER,530.54,False
456,929,TRANSFER,562.04,False
342,980,TRANSFER,596.59,False
142,908,TRANSFER,420.17,False
108,473,TRANSFER,45.39,False
108,220,TRANSFER,45.39,False
108,998,TRANSFER,45.39,False
108,999,TRANSFER,45.39,False
849,56,TRANSFER,530.54,False
857,693,TRANSFER,520.85,False
840,295,TRANSFER,525.79,False
266,862,TRANSFER,100.88,False
266,951,TRANSFER,100.88,False
266,888,TRANSFER,100.88,False
266,70,TRANSFER,100.88,False
266,999,TRANSFER,100.88,False
266,549,TRANSFER,100.88,False
249,809,TRANSFER,408.13,False
43,276,TRANSFER,448.77,False
674,144,TRANSFER,146.08,False
674,79,TRANSFER,146.08,False
674,872,TRANSFER,146.08,False
674,972,TRANSFER,146.08,False
674,754,TRANSFER,146.08,False
674,866,TRANSFER,146.08,False
674,945,TRANSFER,146.08,False
674,936,TRANSFER,146.08,False
674,729,TRANSFER,146.08,False
141,331,TRANSFER,407.88,False
645,441,TRANSFER,538.94,False
952,45,TRANSFER,537.36,False
440,105,TRANSFER,498.05,False
759,440,TRANSFER,561.79,False
556,188,TRANSFER,589.78,False
153,993,TRANSFER,535.23,False
744,198,TRANSFER,437.55,False
898,472,TRANSFER,306.26,False
649,165,TRANSFER,460.04,False
248,552,TRANSFER,403.7,False
20,151,TRANSFER,8031165.5,False
929,990,TRANSFER,2006586.62,False
41,975,TRANSFER,498.72,False
457,751,TRANSFER,503.79,False
943,34,TRANSFER,498.45,False
455,884,TRANSFER,536.2,False
548,264,TRANSFER,510.16,False
754,892,TRANSFER,586.84,False
696,66,TRANSFER,246.8,False
742,892,TRANSFER,441.92,False
658,78,TRANSFER,413.29,False
160,993,TRANSFER,147.16,False
160,347,TRANSFER,147.16,False
160,821,TRANSFER,147.16,False
160,725,TRANSFER,147.16,False
160,939,TRANSFER,147.16,False
151,179,TRANSFER,593.3,False
853,89,TRANSFER,496.17,False
451,782,TRANSFER,582.35,False
734,695,TRANSFER,1943974.75,False
549,266,TRANSFER,548.17,False
447,907,TRANSFER,536.51,False
156,761,TRANSFER,450.14,False
546,634,TRANSFER,414.64,False
355,961,TRANSFER,443.75,False
351,253,TRANSFER,499.73,False
414,991,TRANSFER,16.1,False
414,940,TRANSFER,16.1,False
414,984,TRANSFER,16.1,False
414,679,TRANSFER,16.1,False
414,921,TRANSFER,16.1,False
414,328,TRANSFER,16.1,False
414,859,TRANSFER,16.1,False
851,590,TRANSFER,498.94,False
458,990,TRANSFER,557.09,False
855,580,TRANSFER,569.55,False
47,899,TRANSFER,513.5,False
800,640,TRANSFER,12.62,False
800,883,TRANSFER,12.62,False
800,994,TRANSFER,12.62,False
800,984,TRANSFER,12.62,False
800,996,TRANSFER,12.62,False
800,589,TRANSFER,12.62,False
800,733,TRANSFER,12.62,False
800,547,TRANSFER,12.62,False
800,814,TRANSFER,12.62,False
800,926,TRANSFER,12.62,False
800,828,TRANSFER,12.62,False
800,384,TRANSFER,12.62,False
785,992,TRANSFER,259.32,False
750,287,TRANSFER,450.92,False
244,782,TRANSFER,530.15,False
757,432,TRANSFER,544.91,False
50,908,TRANSFER,560.64,False
638,596,TRANSFER,1411813.25,False
740,495,TRANSFER,408.86,False
527,826,TRANSFER,2691019.0,False
348,991,TRANSFER,583.4,False
323,719,TRANSFER,1422684.12,False
256,951,TRANSFER,549.83,False
547,993,TRANSFER,484.04,False
856,270,TRANSFER,451.82,False
940,15,TRANSFER,547.09,False
401,123,TRANSFER,23.67,False
401,961,TRANSFER,23.67,False
401,411,TRANSFER,23.67,False
401,676,TRANSFER,23.67,False
401,966,TRANSFER,23.67,False
401,717,TRANSFER,23.67,False
401,240,TRANSFER,23.67,False
452,411,TRANSFER,559.86,False
653,794,TRANSFER,405.1,False
354,983,TRANSFER,521.95,False
612,496,TRANSFER,19.94,False
612,520,TRANSFER,19.94,False
612,367,TRANSFER,19.94,False
612,304,TRANSFER,19.94,False
612,997,TRANSFER,19.94,False
612,889,TRANSFER,19.94,False
612,957,TRANSFER,19.94,False
612,271,TRANSFER,19.94,False
890,929,TRANSFER,271.6,False
557,564,TRANSFER,411.57,False
955,773,TRANSFER,480.76,False
148,861,TRANSFER,583.7,False
942,681,TRANSFER,453.97,False
46,963,TRANSFER,438.2,False
822,818,TRANSFER,5743312.5,False
343,665,TRANSFER,429.67,False
950,69,TRANSFER,514.09,False
966,190,TRANSFER,152.92,False
966,192,TRANSFER,152.92,False
966,230,TRANSFER,152.92,False
966,352,TRANSFER,152.92,False
966,993,TRANSFER,152.92,False
966,532,TRANSFER,152.92,False
966,752,TRANSFER,152.92,False
966,456,TRANSFER,152.92,False
966,995,TRANSFER,152.92,False
966,558,TRANSFER,152.92,False
966,954,TRANSFER,152.92,False
966,976,TRANSFER,152.92,False
966,998,TRANSFER,152.92,False
966,756,TRANSFER,152.92,False
966,978,TRANSFER,152.92,False
966,913,TRANSFER,152.92,False
966,959,TRANSFER,152.92,False
966,739,TRANSFER,152.92,False
966,839,TRANSFER,152.92,False
966,141,TRANSFER,152.92,False
966,164,TRANSFER,152.92,False
966,265,TRANSFER,152.92,False
966,960,TRANSFER,152.92,False
966,883,TRANSFER,152.92,False
966,983,TRANSFER,152.92,False
966,822,TRANSFER,152.92,False
966,967,TRANSFER,152.92,False
966,989,TRANSFER,152.92,False
966,704,TRANSFER,152.92,False
624,280,TRANSFER,1890778.87,False
586,840,TRANSFER,201.55,False
941,196,TRANSFER,480.94,False
647,781,TRANSFER,530.4,False
905,908,TRANSFER,7.31,False
905,480,TRANSFER,7.31,False
905,151,TRANSFER,7.31,False
905,361,TRANSFER,7.31,False
905,252,TRANSFER,7.31,False
905,780,TRANSFER,7.31,False
905,742,TRANSFER,7.31,False
905,951,TRANSFER,7.31,False
905,720,TRANSFER,7.31,False
905,996,TRANSFER,7.31,False
905,501,TRANSFER,7.31,False
905,843,TRANSFER,7.31,False
905,998,TRANSFER,7.31,False
905,339,TRANSFER,7.31,False
905,823,TRANSFER,7.31,False
905,912,TRANSFER,7.31,False
905,869,TRANSFER,7.31,False
905,957,TRANSFER,7.31,False
905,829,TRANSFER,7.31,False
247,991,TRANSFER,455.67,False
553,583,TRANSFER,416.91,False
298,563,TRANSFER,260.38,False
675,594,TRANSFER,133.02,False
675,563,TRANSFER,133.02,False
675,893,TRANSFER,133.02,False
675,995,TRANSFER,133.02,False
675,632,TRANSFER,133.02,False
675,965,TRANSFER,133.02,False
675,988,TRANSFER,133.02,False
675,735,TRANSFER,133.02,False
675,738,TRANSFER,133.02,False
384,597,TRANSFER,314.76,False
144,572,TRANSFER,439.86,False
641,211,TRANSFER,470.8,False
948,809,TRANSFER,595.46,False
959,450,TRANSFER,406.85,False
954,693,TRANSFER,544.28,False
29,966,TRANSFER,4611325.0,False
640,540,TRANSFER,533.65,False
608,363,TRANSFER,15.65,False
608,909,TRANSFER,15.65,False
608,950,TRANSFER,15.65,False
608,335,TRANSFER,15.65,False
608,974,TRANSFER,15.65,False
608,767,TRANSFER,15.65,False
608,70,TRANSFER,15.65,False
608,926,TRANSFER,15.65,False
62,990,TRANSFER,196.38,False
62,900,TRANSFER,196.38,False
62,592,TRANSFER,196.38,False
62,938,TRANSFER,196.38,False
146,919,TRANSFER,546.32,False
555,881,TRANSFER,473.85,False
254,224,TRANSFER,581.96,False
147,908,TRANSFER,567.66,False
52,200,TRANSFER,416.08,False
342,980,TRANSFER,596.59,False
655,990,TRANSFER,577.71,False
646,891,TRANSFER,463.64,False
245,324,TRANSFER,469.41,False
533,950,TRANSFER,3113452.5,False
938,649,TRANSFER,3418133.25,False
844,351,TRANSFER,505.29,False
936,932,TRANSFER,2998651.0,False
918,192,TRANSFER,5.84,False
918,391,TRANSFER,5.84,False
918,284,TRANSFER,5.84,False
918,890,TRANSFER,5.84,False
918,880,TRANSFER,5.84,False
918,396,TRANSFER,5.84,False
918,595,TRANSFER,5.84,False
918,420,TRANSFER,5.84,False
918,431,TRANSFER,5.84,False
918,333,TRANSFER,5.84,False
918,268,TRANSFER,5.84,False
918,873,TRANSFER,5.84,False
918,841,TRANSFER,5.84,False
918,335,TRANSFER,5.84,False
918,720,TRANSFER,5.84,False
918,478,TRANSFER,5.84,False
918,864,TRANSFER,5.84,False
918,666,TRANSFER,5.84,False
918,998,TRANSFER,5.84,False
918,889,TRANSFER,5.84,False
44,353,TRANSFER,465.04,False
48,999,TRANSFER,447.72,False
275,15,TRANSFER,198.19,False
275,435,TRANSFER,198.19,False
275,347,TRANSFER,198.19,False
275,190,TRANSFER,198.19,False
275,924,TRANSFER,198.19,False
275,948,TRANSFER,198.19,False
812,819,TRANSFER,9.53,False
812,14,TRANSFER,9.53,False
812,263,TRANSFER,9.53,False
812,362,TRANSFER,9.53,False
812,890,TRANSFER,9.53,False
812,466,TRANSFER,9.53,False
812,895,TRANSFER,9.53,False
812,995,TRANSFER,9.53,False
812,436,TRANSFER,9.53,False
812,516,TRANSFER,9.53,False
812,836,TRANSFER,9.53,False
